director	movie	year	rating	votes	cover	fcover
Blake Edwards	 High Time	 1960	 6.2	 406	 http://ia.media-imdb.com/images/M/MV5BMTQ3MDE0NjAxNV5BMl5BanBnXkFtZTYwMzgxMjg5._V1._SX52_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ3MDE0NjAxNV5BMl5BanBnXkFtZTYwMzgxMjg5.jpg
Blake Edwards	 Operation Petticoat	 1959	 7.3	 8866	 http://ia.media-imdb.com/images/M/MV5BNTIzODI5MzU2NF5BMl5BanBnXkFtZTcwOTY4ODgxMQ@@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNTIzODI5MzU2NF5BMl5BanBnXkFtZTcwOTY4ODgxMQ@@.jpg
Blake Edwards	 The Perfect Furlough	 1958	 6.3	 449	 http://ia.media-imdb.com/images/M/MV5BMjEyNDI4MDAwN15BMl5BanBnXkFtZTYwMTM5ODg5._V1._SX57_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjEyNDI4MDAwN15BMl5BanBnXkFtZTYwMTM5ODg5.jpg
Blake Edwards	 This Happy Feeling	 1958	 6.0	 214	 http://ia.media-imdb.com/images/M/MV5BMTMxODcxNDU1MV5BMl5BanBnXkFtZTYwMTM4MDk5._V1._SX100_SY78_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMxODcxNDU1MV5BMl5BanBnXkFtZTYwMTM4MDk5.jpg
Blake Edwards	 Mister Cory	 1957	 6.6	 274	 http://ia.media-imdb.com/images/M/MV5BMTgyNjIyNjEwNF5BMl5BanBnXkFtZTYwNzkwODg5._V1._SX100_SY78_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTgyNjIyNjEwNF5BMl5BanBnXkFtZTYwNzkwODg5.jpg
Blake Edwards	 He Laughed Last	 1956	 5.6	 85	 http://ia.media-imdb.com/images/M/MV5BNjkyNDg2NDg0NF5BMl5BanBnXkFtZTcwODE0MzkwMw@@._V1._SX100_SY77_.jpg	 http://ia.media-imdb.com/images/M/MV5BNjkyNDg2NDg0NF5BMl5BanBnXkFtZTcwODE0MzkwMw@@.jpg
Blake Edwards	 Bring Your Smile Along	 1955	 5.5	 67	 NA	 NA
Jim Sheridan	 The Secret Scripture	 2016	 NA	 NA	 NA	 NA
Jim Sheridan	 Dream House	 2011	 5.9	 43414	 http://ia.media-imdb.com/images/M/MV5BMTM5MzUxMDc5Ml5BMl5BanBnXkFtZTcwMTMwMjIwNg@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTM5MzUxMDc5Ml5BMl5BanBnXkFtZTcwMTMwMjIwNg@@.jpg
Jim Sheridan	 Brothers	 2009	 7.1	 83660	 http://ia.media-imdb.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@.jpg
Jim Sheridan	 Get Rich or Die Tryin'	 2005	 4.9	 33386	 http://ia.media-imdb.com/images/M/MV5BMTI4NTE0MTU2N15BMl5BanBnXkFtZTYwNzQ1OTc2._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTI4NTE0MTU2N15BMl5BanBnXkFtZTYwNzQ1OTc2.jpg
Jim Sheridan	 In America	 2002	 7.8	 35836	 http://ia.media-imdb.com/images/M/MV5BMTU0NTkwMTEzM15BMl5BanBnXkFtZTcwOTQ3MzQyMQ@@._V1._SX90_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU0NTkwMTEzM15BMl5BanBnXkFtZTcwOTQ3MzQyMQ@@.jpg
Jim Sheridan	 The Boxer	 1997	 7.1	 13553	 http://ia.media-imdb.com/images/M/MV5BMTYyODU1ODgzMV5BMl5BanBnXkFtZTcwNjc2NzMyMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYyODU1ODgzMV5BMl5BanBnXkFtZTcwNjc2NzMyMQ@@.jpg
Jim Sheridan	 In the Name of the Father	 1993	 8.1	 100245	 http://ia.media-imdb.com/images/M/MV5BMTcwNjMyMzI0OV5BMl5BanBnXkFtZTgwMDU4NjkzMTE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTcwNjMyMzI0OV5BMl5BanBnXkFtZTgwMDU4NjkzMTE@.jpg
Jim Sheridan	 The Field	 1990	 7.4	 3996	 http://ia.media-imdb.com/images/M/MV5BMTMwMjk5MjU5Nl5BMl5BanBnXkFtZTcwMjYzNzYzNA@@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMwMjk5MjU5Nl5BMl5BanBnXkFtZTcwMjYzNzYzNA@@.jpg
Jim Sheridan	 My Left Foot: The Story of Christy Brown	 1989	 7.9	 47083	 http://ia.media-imdb.com/images/M/MV5BMTY5MTU1ODY4OV5BMl5BanBnXkFtZTgwMzkyMDUxMDE@._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY5MTU1ODY4OV5BMl5BanBnXkFtZTgwMzkyMDUxMDE@.jpg
Ronald Neame	 Foreign Body	 1986	 5.9	 202	 http://ia.media-imdb.com/images/M/MV5BMTMwNDc5MTA1MV5BMl5BanBnXkFtZTcwOTQxODcyMQ@@._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMwNDc5MTA1MV5BMl5BanBnXkFtZTcwOTQxODcyMQ@@.jpg
Ronald Neame	 First Monday in October	 1981	 6.4	 1057	 http://ia.media-imdb.com/images/M/MV5BMjE4MzYyMDg1MV5BMl5BanBnXkFtZTcwNjcxODUyMQ@@._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE4MzYyMDg1MV5BMl5BanBnXkFtZTcwNjcxODUyMQ@@.jpg
Ronald Neame	 Hopscotch	 1980	 7.2	 4660	 http://ia.media-imdb.com/images/M/MV5BMTAzMzYzMjUyMTheQTJeQWpwZ15BbWU2MDk1NjIxOQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTAzMzYzMjUyMTheQTJeQWpwZ15BbWU2MDk1NjIxOQ@@.jpg
Ronald Neame	 Meteor	 1979	 4.9	 5063	 http://ia.media-imdb.com/images/M/MV5BNDI0MzYxMDY2OV5BMl5BanBnXkFtZTcwMjA1MTYyMQ@@._V1._SX100_SY132_.jpg	 http://ia.media-imdb.com/images/M/MV5BNDI0MzYxMDY2OV5BMl5BanBnXkFtZTcwMjA1MTYyMQ@@.jpg
Ronald Neame	 The Odessa File	 1974	 7.0	 7121	 http://ia.media-imdb.com/images/M/MV5BMTUyMDk5NjI0NF5BMl5BanBnXkFtZTcwOTMzNDEyMQ@@._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUyMDk5NjI0NF5BMl5BanBnXkFtZTcwOTMzNDEyMQ@@.jpg
Ronald Neame	 The Poseidon Adventure	 1972	 7.1	 31658	 http://ia.media-imdb.com/images/M/MV5BMTczNDU2MzIzNl5BMl5BanBnXkFtZTYwNjg0MDY5._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTczNDU2MzIzNl5BMl5BanBnXkFtZTYwNjg0MDY5.jpg
Ronald Neame	 Scrooge	 1970	 7.5	 6056	 http://ia.media-imdb.com/images/M/MV5BMTk3NTMyNTU3MV5BMl5BanBnXkFtZTcwODU3MDcyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk3NTMyNTU3MV5BMl5BanBnXkFtZTcwODU3MDcyMQ@@.jpg
Ronald Neame	 Hello-Goodbye	 1970	 4.3	 119	 NA	 NA
Ronald Neame	 The Prime of Miss Jean Brodie	 1969	 7.7	 6437	 http://ia.media-imdb.com/images/M/MV5BMjEwNTQ4OTA2MF5BMl5BanBnXkFtZTcwODMwNTUyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjEwNTQ4OTA2MF5BMl5BanBnXkFtZTcwODMwNTUyMQ@@.jpg
Ronald Neame	 Prudence and the Pill	 1968	 5.5	 300	 http://ia.media-imdb.com/images/M/MV5BMjEyNDYwNTY1M15BMl5BanBnXkFtZTYwNTAyOTg5._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjEyNDYwNTY1M15BMl5BanBnXkFtZTYwNTAyOTg5.jpg
Ronald Neame	 Gambit	 1966	 7.1	 3434	 http://ia.media-imdb.com/images/M/MV5BNjk0MjYwOTM2M15BMl5BanBnXkFtZTcwODAzNTAzMQ@@._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNjk0MjYwOTM2M15BMl5BanBnXkFtZTcwODAzNTAzMQ@@.jpg
Ronald Neame	 A Man Could Get Killed	 1966	 6.2	 247	 NA	 NA
Ronald Neame	 Mister Moses	 1965	 6.4	 203	 http://ia.media-imdb.com/images/M/MV5BMTg0ODE2NjQ0OF5BMl5BanBnXkFtZTcwMDk3MjMzMQ@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg0ODE2NjQ0OF5BMl5BanBnXkFtZTcwMDk3MjMzMQ@@.jpg
Ronald Neame	 The Chalk Garden	 1964	 7.7	 1112	 http://ia.media-imdb.com/images/M/MV5BMTY3NTQ2NDQxNF5BMl5BanBnXkFtZTcwMzExNDkxMQ@@._V1._SX76_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY3NTQ2NDQxNF5BMl5BanBnXkFtZTcwMzExNDkxMQ@@.jpg
Ronald Neame	 I Could Go on Singing	 1963	 7.0	 972	 http://ia.media-imdb.com/images/M/MV5BMTIwNzk1MDQyNl5BMl5BanBnXkFtZTcwODA1NDAzMQ@@._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTIwNzk1MDQyNl5BMl5BanBnXkFtZTcwODA1NDAzMQ@@.jpg
Ronald Neame	 Escape from Zahrain	 1962	 6.0	 393	 http://ia.media-imdb.com/images/M/MV5BMTkwODkzMzQwMV5BMl5BanBnXkFtZTcwMjc2NjYxNA@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTkwODkzMzQwMV5BMl5BanBnXkFtZTcwMjc2NjYxNA@@.jpg
Ronald Neame	 Tunes of Glory	 1960	 7.7	 2542	 http://ia.media-imdb.com/images/M/MV5BMTQ4MDE2MTYzN15BMl5BanBnXkFtZTcwNjA5NjQyMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ4MDE2MTYzN15BMl5BanBnXkFtZTcwNjA5NjQyMQ@@.jpg
Ronald Neame	 The Horse's Mouth	 1958	 7.8	 2486	 http://ia.media-imdb.com/images/M/MV5BMTYyODM5NTk3Ml5BMl5BanBnXkFtZTcwMTE0OTYxMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYyODM5NTk3Ml5BMl5BanBnXkFtZTcwMTE0OTYxMQ@@.jpg
Ronald Neame	 Windom's Way	 1957	 6.3	 125	 NA	 NA
Ronald Neame	 The Seventh Sin	 1957	 6.3	 164	 NA	 NA
Ronald Neame	 The Man Who Never Was	 1956	 7.5	 3034	 http://ia.media-imdb.com/images/M/MV5BNTE0NjM1Njk4Ml5BMl5BanBnXkFtZTcwMDMxODkyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNTE0NjM1Njk4Ml5BMl5BanBnXkFtZTcwMDMxODkyMQ@@.jpg
Ronald Neame	 The Million Pound Note	 1954	 6.9	 2265	 http://ia.media-imdb.com/images/M/MV5BMTY1ODA0NDUxOF5BMl5BanBnXkFtZTYwMDAxMjg5._V1._SX100_SY76_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY1ODA0NDUxOF5BMl5BanBnXkFtZTYwMDAxMjg5.jpg
Ronald Neame	 The Card	 1952	 7.2	 841	 http://ia.media-imdb.com/images/M/MV5BMTc4NTIzMzQ2NF5BMl5BanBnXkFtZTcwMDg1MzMyMQ@@._V1._SX80_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc4NTIzMzQ2NF5BMl5BanBnXkFtZTcwMDg1MzMyMQ@@.jpg
Ronald Neame	 Golden Salamander	 1950	 6.2	 300	 http://ia.media-imdb.com/images/M/MV5BMjMwNTQ5NTYwNV5BMl5BanBnXkFtZTgwMTA1Nzk1MDE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjMwNTQ5NTYwNV5BMl5BanBnXkFtZTgwMTA1Nzk1MDE@.jpg
Ronald Neame	 Take My Life	 1947	 6.8	 106	 NA	 NA
Hal Ashby	 8 Million Ways to Die	 1986	 5.6	 3213	 http://ia.media-imdb.com/images/M/MV5BMjA4OTM2NzE4NF5BMl5BanBnXkFtZTYwNjk1Mjk4._V1._SX76_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA4OTM2NzE4NF5BMl5BanBnXkFtZTYwNjk1Mjk4.jpg
Hal Ashby	 The Slugger's Wife	 1985	 4.3	 833	 http://ia.media-imdb.com/images/M/MV5BMTM3MzI1OTcxNl5BMl5BanBnXkFtZTcwODQ4MTUyMQ@@._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTM3MzI1OTcxNl5BMl5BanBnXkFtZTcwODQ4MTUyMQ@@.jpg
Hal Ashby	 Lookin' to Get Out	 1982	 5.1	 536	 http://ia.media-imdb.com/images/M/MV5BMTM4NjUzMjQwMF5BMl5BanBnXkFtZTYwMzQ2Mjg5._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTM4NjUzMjQwMF5BMl5BanBnXkFtZTYwMzQ2Mjg5.jpg
Hal Ashby	 Second-Hand Hearts	 1981	 5.2	 102	 NA	 NA
Hal Ashby	 Being There	 1979	 8.0	 49398	 http://ia.media-imdb.com/images/M/MV5BMTI1MjI4OTA3OV5BMl5BanBnXkFtZTYwNjUwODI5._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTI1MjI4OTA3OV5BMl5BanBnXkFtZTYwNjUwODI5.jpg
Hal Ashby	 Coming Home	 1978	 7.3	 8925	 http://ia.media-imdb.com/images/M/MV5BMTk4MzYxODE2MF5BMl5BanBnXkFtZTcwMDU3ODUyMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk4MzYxODE2MF5BMl5BanBnXkFtZTcwMDU3ODUyMQ@@.jpg
Hal Ashby	 Bound for Glory	 1976	 7.4	 3505	 http://ia.media-imdb.com/images/M/MV5BMjE2NDg2NzY0NV5BMl5BanBnXkFtZTYwOTg1NTM5._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE2NDg2NzY0NV5BMl5BanBnXkFtZTYwOTg1NTM5.jpg
Hal Ashby	 Shampoo	 1975	 6.3	 7424	 http://ia.media-imdb.com/images/M/MV5BMTY1MzY0MTk3OF5BMl5BanBnXkFtZTcwNzU5MDEzMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY1MzY0MTk3OF5BMl5BanBnXkFtZTcwNzU5MDEzMQ@@.jpg
Hal Ashby	 The Last Detail	 1973	 7.6	 15321	 http://ia.media-imdb.com/images/M/MV5BMjAxMjgyMDc2N15BMl5BanBnXkFtZTYwNTgwMzE5._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAxMjgyMDc2N15BMl5BanBnXkFtZTYwNTgwMzE5.jpg
Hal Ashby	 Harold and Maude	 1971	 8.0	 53838	 http://ia.media-imdb.com/images/M/MV5BMTUxMjMwODMxMl5BMl5BanBnXkFtZTYwMDA3MDE5._V1._SX76_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUxMjMwODMxMl5BMl5BanBnXkFtZTYwMDA3MDE5.jpg
Hal Ashby	 The Landlord	 1970	 6.9	 1480	 http://ia.media-imdb.com/images/M/MV5BMTMzMTgxMzM5MV5BMl5BanBnXkFtZTcwNzU2NjE2NA@@._V1._SX100_SY133_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMzMTgxMzM5MV5BMl5BanBnXkFtZTcwNzU2NjE2NA@@.jpg
Sergei M. Eisenstein	 Eisenstein's Mexican Project	 1958	 8.2	 20	 NA	 NA
Sergei M. Eisenstein	 Ivan Groznyy. Skaz vtoroy: Boyarskiy zagovor	 1958	 7.7	 4879	 http://ia.media-imdb.com/images/M/MV5BMjQxNDI0OTYzOF5BMl5BanBnXkFtZTgwOTA5OTQwMjE@._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjQxNDI0OTYzOF5BMl5BanBnXkFtZTgwOTA5OTQwMjE@.jpg
Sergei M. Eisenstein	 Ivan Groznyy	 1945	 7.6	 6487	 http://ia.media-imdb.com/images/M/MV5BMjAxMDU2ODMxNF5BMl5BanBnXkFtZTgwNjk4OTQwMjE@._V1._SX100_SY72_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAxMDU2ODMxNF5BMl5BanBnXkFtZTgwNjk4OTQwMjE@.jpg
Sergei M. Eisenstein	 Seeds of Freedom	 1943	 6.7	 40	 NA	 NA
Sergei M. Eisenstein	 Conquering Cross	 1941	 7.5	 22	 NA	 NA
Sergei M. Eisenstein	 Idol of Hope	 1941	 7.6	 18	 NA	 NA
Sergei M. Eisenstein	 Land and Freedom	 1941	 7.4	 31	 NA	 NA
Sergei M. Eisenstein	 Mexican Symphony	 1941	 7.8	 24	 NA	 NA
Sergei M. Eisenstein	 Mexico Marches	 1941	 7.6	 23	 NA	 NA
Sergei M. Eisenstein	 Spaniard and Indian	 1941	 7.5	 21	 NA	 NA
Sergei M. Eisenstein	 Zapotecan Village	 1941	 7.7	 20	 NA	 NA
Sergei M. Eisenstein	 Aleksandr Nevskiy	 1938	 7.7	 7908	 http://ia.media-imdb.com/images/M/MV5BMTAyMjI0MzU3MDheQTJeQWpwZ15BbWU4MDgyMzEzNjEx._V1._SX100_SY73_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTAyMjI0MzU3MDheQTJeQWpwZ15BbWU4MDgyMzEzNjEx.jpg
Sergei M. Eisenstein	 Thunder Over Mexico	 1933	 6.9	 90	 NA	 NA
Sergei M. Eisenstein	 ¡Que viva Mexico!	 1932	 NA	 NA	 http://ia.media-imdb.com/images/M/MV5BMTU2NjIyNDIzMF5BMl5BanBnXkFtZTgwMDA5OTQwMjE@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU2NjIyNDIzMF5BMl5BanBnXkFtZTgwMDA5OTQwMjE@.jpg
Sergei M. Eisenstein	 Gore i radost zhenshchiny	 1929	 6.4	 12	 NA	 NA
Sergei M. Eisenstein	 The Storming of La Sarraz	 1929	 6.6	 37	 NA	 NA
Sergei M. Eisenstein	 Staroye i novoye	 1929	 7.3	 740	 http://ia.media-imdb.com/images/M/MV5BMTQ0MTcxNDYyNF5BMl5BanBnXkFtZTgwNzE5OTQwMjE@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ0MTcxNDYyNF5BMl5BanBnXkFtZTgwNzE5OTQwMjE@.jpg
Sergei M. Eisenstein	 Oktyabr	 1928	 7.5	 4653	 http://ia.media-imdb.com/images/M/MV5BMjAyMjI2MTgxOF5BMl5BanBnXkFtZTgwMDA2MzUxMjE@._V1._SX100_SY134_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAyMjI2MTgxOF5BMl5BanBnXkFtZTgwMDA2MzUxMjE@.jpg
Sergei M. Eisenstein	 Bronenosets Potemkin	 1925	 8.0	 38057	 http://ia.media-imdb.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx.jpg
Sergei M. Eisenstein	 Stachka	 1925	 7.6	 4642	 http://ia.media-imdb.com/images/M/MV5BMjA5Mzc0Mzg3MF5BMl5BanBnXkFtZTgwNzgyMzQ2MTE@._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA5Mzc0Mzg3MF5BMl5BanBnXkFtZTgwNzgyMzQ2MTE@.jpg
Michael Haneke	 Amour	 2012	 7.9	 66304	 http://ia.media-imdb.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@.jpg
Michael Haneke	 Das weiße Band - Eine deutsche Kindergeschichte	 2009	 7.8	 50231	 http://ia.media-imdb.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@.jpg
Michael Haneke	 Funny Games	 2007	 6.5	 65851	 http://ia.media-imdb.com/images/M/MV5BMTg4OTExNTYzMV5BMl5BanBnXkFtZTcwOTg1MDU1MQ@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg4OTExNTYzMV5BMl5BanBnXkFtZTcwOTg1MDU1MQ@@.jpg
Michael Haneke	 Caché	 2005	 7.3	 50752	 http://ia.media-imdb.com/images/M/MV5BMTk2NjM3NTM5MV5BMl5BanBnXkFtZTcwNTgyNzEzMQ@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk2NjM3NTM5MV5BMl5BanBnXkFtZTcwNTgyNzEzMQ@@.jpg
Michael Haneke	 Le temps du loup	 2003	 6.6	 7025	 http://ia.media-imdb.com/images/M/MV5BMjE4ODg4NzUwMV5BMl5BanBnXkFtZTcwNzY4MzcyMQ@@._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE4ODg4NzUwMV5BMl5BanBnXkFtZTcwNzY4MzcyMQ@@.jpg
Michael Haneke	 La pianiste	 2001	 7.4	 36102	 http://ia.media-imdb.com/images/M/MV5BMTYzODg2MzYyN15BMl5BanBnXkFtZTYwNzk0MTI5._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYzODg2MzYyN15BMl5BanBnXkFtZTYwNzk0MTI5.jpg
Michael Haneke	 Code inconnu: Récit incomplet de divers voyages	 2000	 7.2	 7886	 http://ia.media-imdb.com/images/M/MV5BMTI5MzE1NTU0Ml5BMl5BanBnXkFtZTcwNjgxNzYyMQ@@._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTI5MzE1NTU0Ml5BMl5BanBnXkFtZTcwNjgxNzYyMQ@@.jpg
Michael Haneke	 Funny Games	 1997	 7.6	 41338	 http://ia.media-imdb.com/images/M/MV5BMjAwNDIxMjk2M15BMl5BanBnXkFtZTcwOTUyNzgxMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAwNDIxMjk2M15BMl5BanBnXkFtZTcwOTUyNzgxMQ@@.jpg
Michael Haneke	 71 Fragmente einer Chronologie des Zufalls	 1994	 7.3	 4197	 http://ia.media-imdb.com/images/M/MV5BMTc2NjcwMTc0OF5BMl5BanBnXkFtZTcwOTIwODIzMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc2NjcwMTc0OF5BMl5BanBnXkFtZTcwOTIwODIzMQ@@.jpg
Michael Haneke	 Benny's Video	 1992	 7.2	 8888	 http://ia.media-imdb.com/images/M/MV5BMTg3NzgwNTc1MF5BMl5BanBnXkFtZTcwMDMzNzIzMQ@@._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg3NzgwNTc1MF5BMl5BanBnXkFtZTcwMDMzNzIzMQ@@.jpg
Michael Haneke	 Der siebente Kontinent	 1989	 7.8	 7747	 http://ia.media-imdb.com/images/M/MV5BMzY2NTYzNDEzM15BMl5BanBnXkFtZTcwNDE1NzIzMQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMzY2NTYzNDEzM15BMl5BanBnXkFtZTcwNDE1NzIzMQ@@.jpg
Juan José Campanella	 Metegol	 2013	 6.7	 6055	 http://ia.media-imdb.com/images/M/MV5BMjI5MjA0NzA3NV5BMl5BanBnXkFtZTgwODgyNjk5NTE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjI5MjA0NzA3NV5BMl5BanBnXkFtZTgwODgyNjk5NTE@.jpg
Juan José Campanella	 El secreto de sus ojos	 2009	 8.2	 117356	 http://ia.media-imdb.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@.jpg
Juan José Campanella	 Luna de Avellaneda	 2004	 7.3	 3509	 http://ia.media-imdb.com/images/M/MV5BMjA5NTM3NTkzN15BMl5BanBnXkFtZTcwNzAzNDMzMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA5NTM3NTkzN15BMl5BanBnXkFtZTcwNzAzNDMzMQ@@.jpg
Juan José Campanella	 El hijo de la novia	 2001	 7.9	 10886	 http://ia.media-imdb.com/images/M/MV5BNjM2NzY2NzE5Nl5BMl5BanBnXkFtZTYwNzg5NTc5._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNjM2NzY2NzE5Nl5BMl5BanBnXkFtZTYwNzg5NTc5.jpg
Juan José Campanella	 El mismo amor, la misma lluvia	 1999	 7.4	 2132	 NA	 NA
Juan José Campanella	 Love Walked In	 1997	 5.5	 343	 http://ia.media-imdb.com/images/M/MV5BMTQ0MDI5NTc2Ml5BMl5BanBnXkFtZTYwOTc4NTY3._V1._SX100_SY72_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ0MDI5NTc2Ml5BMl5BanBnXkFtZTYwOTc4NTY3.jpg
Juan José Campanella	 The Boy Who Cried Bitch	 1991	 6.6	 276	 NA	 NA
Erich von Stroheim	 Fugitive Road	 1934	 6.3	 16	 NA	 NA
Erich von Stroheim	 Hello, Sister!	 1933	 6.6	 91	 NA	 NA
Erich von Stroheim	 The Great Gabbo	 1929	 6.2	 490	 http://ia.media-imdb.com/images/M/MV5BODc1MDIxMzI1MV5BMl5BanBnXkFtZTgwMDU1NDU5MTE@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BODc1MDIxMzI1MV5BMl5BanBnXkFtZTgwMDU1NDU5MTE@.jpg
Erich von Stroheim	 Queen Kelly	 1929	 7.9	 2605	 http://ia.media-imdb.com/images/M/MV5BMjAyMjgxNzY1MF5BMl5BanBnXkFtZTgwMjc1MTczMTE@._V1._CR7.883331298828125,8.533340454101562,326,485._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAyMjgxNzY1MF5BMl5BanBnXkFtZTgwMjc1MTczMTE@._V1._CR7.883331298828125,8.533340454101562,326,485._SX94_SY140_.jpg
Erich von Stroheim	 The Honeymoon	 1928	 7.9	 25	 NA	 NA
